-576,-1012,0,-340,-540,-5892,-8260,6224,20004,11316,3728,1180,5380,10224,6756,-4948,-4700,1256,1268,560,0,0,0,0,0,0,0
400,-52,936,384,448,-88,-3496,-10580,15864,27656,15396,3752,1428,7440,9836,5276,-7892,-4512,-524,-236,-384,0,0,0,0,0,0
-10520,-11928,-10924,-9988,-12240,-10760,-9620,-9440,-19656,-32768,-32768,-32280,20540,18000,6416,-25240,-29600,-32768,-27496,-11268,-7824,-11232,-9712,0,0,0,0
-11180,-11272,-12072,-11368,-14072,-32768,-32768,-32768,328,26104,23680,-1968,-29580,-32768,-32768,-26332,-10300,-11240,-12884,-12296,-11668,0,0,0,0,0,0
-10384,-11148,-9988,-11324,-9828,-10240,-11156,-32768,-32768,-32768,-7208,25704,24184,-3992,-16436,-25276,-32768,-24180,-12176,-10176,-9688,-11032,0,0,0,0,0
-10912,-9556,-11152,-10844,-9708,-11940,-11660,-20340,-32768,-32768,-13108,-7536,-9564,-7752,-9784,-7300,-9196,0,0,0,0,0,0,0,0,0,0
-11324,-10176,-9736,-10692,-8984,-10580,-20452,-32768,-32768,-14604,15464,29052,8068,-20492,-23400,-22388,-29860,0,0,0,0,0,0,0,0,0,0
-10380,-9704,-10020,-10088,-10708,-17052,-30156,-32768,-10560,12172,21392,13848,344,-15908,-22028,-29976,-16860,-8332,-9256,-9080,0,0,0,0,0,0,0
-10872,-9424,-9816,-9912,-10816,-10088,-17304,-32768,-32768,-12020,13436,26356,12184,-4976,-17204,-24464,-26764,-15692,-6604,-6436,-7040,0,0,0,0,0,0
12380,13112,12020,12904,13376,12016,13408,13664,15360,17192,26192,25812,24932,20656,22504,25688,14752,13432,16980,14760,10900,13624,14764,0,0,0,0
11680,11972,12172,12432,8844,4752,13020,31080,28328,19220,20840,27892,22216,11720,4204,9448,11632,9568,11300,12240,11656,0,0,0,0,0,0
12336,13276,12880,13080,12980,12972,13996,15352,17416,14736,13268,13292,18340,20216,10352,5444,7956,19008,13548,11520,11364,12696,0,0,0,0,0
13480,13092,12352,13768,13152,13544,12456,10580,20016,24900,16412,14004,15028,14508,13320,14180,14792,0,0,0,0,0,0,0,0,0,0
13232,12596,13096,13176,13328,13084,12548,14132,18856,18256,22812,21520,21444,21444,16508,12800,15660,0,0,0,0,0,0,0,0,0,0
13196,12972,13476,13168,13584,14416,15116,17284,17228,14168,15784,17716,15968,16032,14128,16608,21172,13836,12520,15428,0,0,0,0,0,0,0
13232,12828,13440,12568,12732,12804,15556,16164,18632,16908,19884,18108,16632,17484,17496,15936,18568,21660,15284,15300,15832,0,0,0,0,0,0
4916,4196,4516,5800,5384,5336,6372,6608,1412,2660,32767,32767,20464,11024,13688,29944,23492,12300,172,3708,3788,4220,3824,0,0,0,0
2744,3312,3240,2920,-960,-2356,18000,32767,22408,4676,4076,13776,22384,19084,6068,236,2204,2404,2748,3332,3028,0,0,0,0,0,0
4140,5556,5156,4896,3960,4868,2232,-1064,15180,32767,27192,13048,5764,15376,14532,12444,3524,1856,4436,2640,3156,2916,0,0,0,0,0
4080,3540,4964,4684,4256,4352,3760,204,8720,32767,32767,4060,5168,4336,3712,4208,4692,0,0,0,0,0,0,0,0,0,0
4880,5584,4884,4836,4908,5048,76,7856,29236,30904,14336,4820,11812,10252,12632,9332,972,0,0,0,0,0,0,0,0,0,0
4136,3616,4532,4280,4100,860,1640,12732,19316,7788,-356,944,4300,13736,10452,2500,1444,5048,4352,4572,0,0,0,0,0,0,0
4892,4060,5092,4560,4544,3568,2100,-808,23380,25940,11592,-1164,-172,6684,12472,9640,-920,608,3044,2008,2596,0,0,0,0,0,0
-2016,-2160,-2148,-820,-1336,-1920,20,-140,-6796,-32084,-28040,-8220,26568,28608,18044,-7280,-17448,-21788,-13356,-1016,-548,-1052,-556,0,0,0,0
-2384,-2040,-2584,-1932,-7252,-28824,-27900,-11592,14252,31548,28252,10704,-10980,-21652,-25184,-15304,-2804,-3512,-3760,-3012,-3208,0,0,0,0,0,0
-1480,-1040,-1072,-720,-1076,-920,-2220,-19040,-26364,-12292,5252,30344,29380,7668,-9564,-15528,-26496,-9912,-2772,-2164,-2584,-1764,0,0,0,0,0
-824,-1044,-1808,-616,-824,-1072,-1268,-11176,-26072,-18468,1728,1104,1972,1652,564,2060,1284,0,0,0,0,0,0,0,0,0,0
-596,-636,-292,-296,216,-600,-10580,-21548,-22940,888,24084,32767,15960,-620,-9264,-10540,-13740,0,0,0,0,0,0,0,0,0,0
-484,-380,-576,-616,-648,-5904,-15364,-16076,3368,18316,24280,18480,8124,-6216,-12456,-11640,-1680,1260,808,1300,0,0,0,0,0,0,0
-604,-216,-360,-652,-916,-688,-5468,-17440,-19924,-120,20188,30060,18304,6284,-3828,-9040,-9812,484,2152,2488,2452,0,0,0,0,0,0
16220,16960,16024,15172,16788,15972,15772,16304,20336,32767,32767,21180,1300,4808,6056,23924,22456,24524,30076,18272,12796,16312,17844,0,0,0,0
16280,16072,16668,16500,18380,31876,32767,31676,13544,2024,7096,21656,25736,22488,23120,23716,15104,15280,17084,17844,16512,0,0,0,0,0,0
16096,16708,16644,16312,15844,16080,19676,32767,32767,20780,7484,-2756,2548,12056,15456,17868,25476,25892,15948,15144,15004,16288,0,0,0,0,0
16836,15644,16700,16364,15748,16856,17404,22544,32767,32767,9916,15532,17240,16128,15832,15492,16624,0,0,0,0,0,0,0,0,0,0
16604,16252,16008,16620,15216,16732,26592,32767,32767,14244,5756,4228,9484,6532,24420,22140,28624,0,0,0,0,0,0,0,0,0,0
16448,16196,16424,16096,16808,22856,32044,29304,15016,3888,2684,9980,10820,21088,21752,29560,25680,15560,14400,17088,0,0,0,0,0,0,0
17152,16072,16264,16060,16184,15880,23852,32767,32212,14076,5528,2928,8212,14084,22392,24992,30608,24872,16484,15612,16528,0,0,0,0,0,0
11644,11048,10956,11744,11712,11272,12856,12732,10080,12376,30084,19828,15176,9344,6636,19436,17316,12884,9872,10780,9180,11472,11184,0,0,0,0
10784,11140,10984,10736,7468,7084,16664,26256,12304,5980,8420,12156,15076,10612,8648,9136,9372,8812,10032,11268,10288,0,0,0,0,0,0
11056,12296,11748,11196,11272,11296,10600,10156,15648,20720,15928,14588,6900,12144,10996,9804,6576,12664,11076,8576,9496,9564,0,0,0,0,0
10944,10680,12220,11600,11172,11372,11080,9608,16872,26352,19116,10008,12536,10796,10080,11044,11552,0,0,0,0,0,0,0,0,0,0
11932,12888,11856,12028,11964,11964,10864,15740,24068,19756,11824,9980,9172,10488,10660,12300,10064,0,0,0,0,0,0,0,0,0,0
11660,11212,11496,11496,11512,10772,11556,13964,15444,6308,4764,3896,5436,10880,10520,11920,12260,10800,10172,12216,0,0,0,0,0,0,0
12332,11172,12496,12076,11460,11192,13324,11256,20544,15792,9376,4536,3896,6236,10136,10668,10320,12132,9564,9612,9836,0,0,0,0,0,0
-2424,-3052,-2188,-1628,-2588,-2284,-1008,-1076,-9596,-26204,-24524,-9460,13780,15216,4232,-10656,-17860,-14560,-14272,-3424,-2052,-3412,-1832,0,0,0,0
-4500,-4104,-4340,-4492,-7388,-26108,-30508,-13764,3900,16720,14276,-3928,-14852,-22300,-23292,-14896,-5216,-6380,-6356,-6664,-6068,0,0,0,0,0,0
-4512,-4008,-3424,-3828,-4816,-3300,-6200,-17212,-24968,-12808,2744,21960,15484,-2212,-16284,-17992,-23588,-11148,-4108,-4772,-4740,-4212,0,0,0,0,0
-3288,-3716,-3160,-2580,-3392,-3212,-3952,-13396,-25836,-20360,-5064,-1008,-2508,-1964,-2216,-1552,-2000,0,0,0,0,0,0,0,0,0,0
-3484,-3748,-2592,-3320,-2472,-3464,-10776,-20472,-22580,-7096,14432,21832,4184,-7444,-12308,-15680,-12864,0,0,0,0,0,0,0,0,0,0
-4584,-4156,-3612,-4284,-3868,-9188,-16736,-20044,-3592,9792,13160,8036,-532,-10972,-18376,-14900,-5732,-3172,-3060,-4444,0,0,0,0,0,0,0
-3696,-3964,-3388,-4520,-3196,-4348,-10384,-20172,-18304,-5484,9364,16344,5764,-1704,-7440,-14680,-13704,-5548,-2356,-2976,-2228,0,0,0,0,0,0
