588,560,620,948,672,380,-1884,52,18332,32767,25464,9640,12120,25368,1584,-676,1532,680,704,1240,0,0,0,0,0,0,0
92,0,-20,-84,68,-36,1008,20512,32767,32767,12308,3536,11316,19716,6936,-1960,808,484,-320,-236,0,0,0,0,0,0,0
-44,636,416,812,112,1108,11576,32767,29912,12244,6336,12012,24080,17492,-4412,1880,-180,8,-668,480,0,0,0,0,0,0,0
-400,-896,-264,-472,-464,-348,-712,280,32767,32767,24232,7388,9768,23580,13740,-3684,852,-676,844,80,0,0,0,0,0,0,0
-756,-748,-204,-200,-192,-376,-2920,18308,32767,32767,15464,4672,12972,17044,4920,60,300,-1080,-560,-1420,0,0,0,0,0,0,0
212,312,588,900,580,1140,1028,1640,27248,32767,32767,13632,14332,21320,4304,60,300,600,-280,-400,0,0,0,0,0,0,0
-832,-644,-996,-736,-336,-316,-1612,10240,32767,32767,19896,23580,15716,-1632,3052,-2664,-1000,-540,-764,-564,0,0,0,0,0,0,0
-12064,-12424,-12432,-12760,-13096,-12000,-16152,-32768,-32768,-24556,9120,26196,2436,-27196,-32768,-32768,-15736,-14484,-14712,-16276,0,0,0,0,0,0,0
-15236,-15056,-14264,-14920,-13964,-15916,-32768,-32768,-32768,-2760,32767,14000,-11800,-31656,-32768,-32768,-19000,-12152,-13888,-15772,0,0,0,0,0,0,0
-14844,-15400,-14628,-13936,-14648,-32768,-32768,-32768,-12208,19892,14592,-9344,-32768,-32768,-32768,-14092,-15744,-12376,-15520,-15832,0,0,0,0,0,0,0
-15616,-14360,-14256,-14512,-14840,-13952,-19928,-32768,-32768,-32768,32767,16192,-6856,-32552,-32768,-32768,-21920,-13200,-10836,-16300,0,0,0,0,0,0,0
-14388,-15004,-14588,-15036,-14644,-14220,-32768,-32768,-32768,1076,25424,10524,-22564,-32768,-32768,-32768,-21920,-11076,-18184,-15096,0,0,0,0,0,0,0
-14438,-14448,-14020,-14800,-14756,-15168,-22316,-32768,-32768,-32768,17740,24984,-9952,-32768,-32768,-32768,-21920,-11624,-16288,-15096,0,0,0,0,0,0,0
-15156,-15716,-16636,-14788,-14528,-15104,-29800,-32768,-32768,-17920,27160,-9952,-11380,-32768,-32768,-32768,-13508,-13184,-13700,-16904,0,0,0,0,0,0,0
10980,10832,10796,10696,11156,10228,4856,6356,20884,32767,20480,12880,21312,21140,-13536,1736,6964,5096,6208,6864,0,0,0,0,0,0,0
7740,8060,7300,7300,7304,4360,-5904,7200,32767,22440,17676,16868,20256,6348,-6780,600,4764,5536,5664,5640,0,0,0,0,0,0,0
6836,7104,6984,6784,6208,-3968,-4952,24304,23976,23960,16032,27132,14940,-3108,5996,1180,7332,5324,5136,5388,0,0,0,0,0,0,0
7696,7476,7816,8440,8224,7128,-1564,-5468,12528,27488,25844,16992,23304,15844,-5856,-636,1900,6540,5576,5356,0,0,0,0,0,0,0
7420,7272,6656,6696,7452,4196,-10908,976,30756,24316,16796,21556,23580,3772,-11908,-363,800,3248,4820,5924,0,0,0,0,0,0,0
6440,6448,6112,6064,6284,5744,1676,-4012,8420,32767,25696,19332,21924,8252,-7840,-4152,2000,5112,5700,5924,0,0,0,0,0,0,0
5680,5488,5484,6108,4648,4504,-3896,-4512,25176,19628,13872,15000,18888,5222,-2552,-288,3208,3624,4656,4620,0,0,0,0,0,0,0
